#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0086 5.58077 6.64111
0.0172 8.92659 10.5871
0.0258 12.0101 14.1756
0.0344 14.8275 17.3913
0.043 17.3722 20.2183
0.0516 19.6345 22.6406
0.0602 21.6015 24.6418
0.0688 23.2567 26.2052
0.0774 24.5797 27.3138
0.086 25.5459 27.9506
0.0946 26.1257 28.0979
0.1032 26.284 27.7385
0.1118 25.9794 26.8548
0.1204 25.1631 25.4298
0.129 23.778 23.4466
0.1376 21.757 20.8895
0.1462 19.0217 17.7437
0.1548 15.4798 13.9962
0.1634 11.023 9.63623
0.172 5.52358 4.65609
0.1806 0 0
0.1892 0 0
0.1978 0 0
0.2064 0 0
0.215 0 0
0.2236 0 0
0.2322 0 0
0.2408 0 0
0.2494 0 0
0.258 0 0
0.2666 0 0
0.2752 0 0
0.2838 0 0
0.2924 0 0
0.301 0 0
0.3096 0 0
0.3182 0 0
0.3268 0 0
0.3354 0 0
0.344 0 0
0.3526 0 0
0.3612 0 0
0.3698 0 0
0.3784 0 0
0.387 0 0
0.3956 0 0
0.4042 0 0
0.4128 0 0
0.4214 0 0
0.43 -nan -nan
