#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0182 0 0 0 0 0
0.0364 0 0 0 0 0
0.0546 0 0 0 0 0
0.0728 0 0 0 0 0
0.091 0 0 0 0 0
0.1092 0 0 0 0 0
0.1274 0 0 0 0 0
0.1456 0 0 0 0 0
0.1638 0 0 0 0 0
0.182 0 0 0 0 0
0.2002 0.0344155 0.0151893 0.00177639 0.930222 -0.929234
0.2184 0.221846 0.106793 0.013454 5.51695 -5.51065
0.2366 0.425569 0.221901 0.0300111 9.82519 -9.81327
0.2548 0.640304 0.359511 0.0520117 13.8289 -13.8114
0.273 0.860283 0.517481 0.0798077 17.4958 -17.4729
0.2912 1.07912 0.692352 0.113453 20.7861 -20.7584
0.3094 1.2897 0.879138 0.152603 23.6516 -23.6199
0.3276 1.484 1.07107 0.196387 26.0341 -25.9996
0.3458 1.65299 1.25931 0.243271 27.864 -27.828
0.364 1.78645 1.43264 0.290881 29.0578 -29.0218
0.3822 1.87283 1.57707 0.335814 29.5159 -29.4816
0.4004 1.8992 1.67552 0.373413 29.1198 -29.0886
0.4186 1.85111 1.70746 0.397533 27.7279 -27.7014
0.4368 1.71267 1.64861 0.400297 25.1717 -25.1509
0.455 1.46671 1.47087 0.371872 21.2502 -21.2357
0.4732 1.09525 1.14247 0.300326 15.7229 -15.7146
0.4914 0.580313 0.628747 0.171622 8.30228 -8.29927
0.5096 0 0 0 0 0
0.5278 0 0 0 0 0
0.546 0 0 0 0 0
0.5642 0 0 0 0 0
0.5824 0 0 0 0 0
0.6006 0 0 0 0 0
0.6188 0 0 0 0 0
0.637 0 0 0 0 0
0.6552 0 0 0 0 0
0.6734 0 0 0 0 0
0.6916 0 0 0 0 0
0.7098 0 0 0 0 0
0.728 0 0 0 0 0
0.7462 0 0 0 0 0
0.7644 0 0 0 0 0
0.7826 0 0 0 0 0
0.8008 0 0 0 0 0
0.819 0 0 0 0 0
0.8372 0 0 0 0 0
0.8554 0 0 0 0 0
0.8736 0 0 0 0 0
0.8918 0 0 0 0 0
0.91 -nan -nan -nan -nan -nan
