#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0042 22.9942 7.04113
0.0084 44.3988 13.5709
0.0126 65.4136 19.8755
0.0168 83.8997 25.3024
0.021 98.0903 29.3183
0.0252 106.049 31.3824
0.0294 106.536 31.1858
0.0336 101.631 29.3742
0.0378 91.7456 26.1492
0.042 80.2644 22.5069
0.0462 68.3926 18.8121
0.0504 56.0181 15.0742
0.0546 44.0221 11.5495
0.0588 33.0434 8.41852
0.063 21.9217 5.41134
0.0672 13.1806 3.13228
0.0714 5.68742 1.29648
0.0756 0.527171 0.114721
0.0798 0 0
0.084 0 0
0.0882 0 0
0.0924 0 0
0.0966 0 0
0.1008 0 0
0.105 0 0
0.1092 0 0
0.1134 0 0
0.1176 0 0
0.1218 0 0
0.126 0 0
0.1302 0 0
0.1344 0 0
0.1386 0 0
0.1428 0 0
0.147 0 0
0.1512 0 0
0.1554 0 0
0.1596 0 0
0.1638 0 0
0.168 0 0
0.1722 0 0
0.1764 0 0
0.1806 0 0
0.1848 0 0
0.189 0 0
0.1932 0 0
0.1974 0 0
0.2016 0 0
0.2058 0 0
0.21 -nan -nan
