#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.007 7.2222 0.300179 0.285268 43.0543 -38.1474
0.014 14.4084 1.19795 0.589934 86.0595 -76.2485
0.021 18.7581 2.33908 0.804471 111.295 -98.5532
0.028 21.3246 3.54448 0.970207 125.055 -110.641
0.035 23.5453 4.89098 1.15414 136.497 -120.648
0.042 25.3968 6.32986 1.35741 145.565 -128.529
0.049 26.854 7.80812 1.57868 152.194 -134.229
0.056 27.8898 9.2679 1.81388 156.31 -137.69
0.063 28.4747 10.6461 2.05588 157.831 -138.847
0.07 28.5769 11.8735 2.29414 156.666 -137.626
0.077 28.162 12.8745 2.51429 152.713 -133.951
0.084 27.1923 13.5658 2.69766 145.861 -127.733
0.091 25.627 13.8562 2.82073 135.987 -118.878
0.098 23.4216 13.6449 2.8545 122.954 -107.285
0.105 20.5276 12.8209 2.76375 106.615 -92.8427
0.112 16.8923 11.2618 2.50623 86.8046 -75.4304
0.119 12.4581 8.83203 2.03167 63.3444 -54.9186
0.126 7.16242 5.38155 1.28063 36.0372 -31.1673
0.133 0.937201 0.744105 0.183264 4.66653 -4.02532
0.14 0 0 0 0 0
0.147 0 0 0 0 0
0.154 0 0 0 0 0
0.161 0 0 0 0 0
0.168 0 0 0 0 0
0.175 0 0 0 0 0
0.182 0 0 0 0 0
0.189 0 0 0 0 0
0.196 0 0 0 0 0
0.203 0 0 0 0 0
0.21 0 0 0 0 0
0.217 0 0 0 0 0
0.224 0 0 0 0 0
0.231 0 0 0 0 0
0.238 0 0 0 0 0
0.245 0 0 0 0 0
0.252 0 0 0 0 0
0.259 0 0 0 0 0
0.266 0 0 0 0 0
0.273 0 0 0 0 0
0.28 0 0 0 0 0
0.287 0 0 0 0 0
0.294 0 0 0 0 0
0.301 0 0 0 0 0
0.308 0 0 0 0 0
0.315 0 0 0 0 0
0.322 0 0 0 0 0
0.329 0 0 0 0 0
0.336 0 0 0 0 0
0.343 0 0 0 0 0
0.35 -nan -nan -nan -nan -nan
