#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.015 0 0 0 0 0
0.03 0 0 0 0 0
0.045 0 0 0 0 0
0.06 0 0 0 0 0
0.075 0 0 0 0 0
0.09 0 0 0 0 0
0.105 0 0 0 0 0
0.12 0.138082 0.0444082 0.0042459 2.64292 -2.64147
0.135 0.480853 0.17394 0.0179679 8.69983 -8.69272
0.15 0.833066 0.334773 0.0373442 14.3132 -14.2977
0.165 1.18767 0.524931 0.0630956 19.4575 -19.4314
0.18 1.53721 0.741107 0.095701 24.1012 -24.0627
0.195 1.87366 0.978515 0.135312 28.2063 -28.1543
0.21 2.18835 1.23071 0.181651 31.7273 -31.6613
0.225 2.47183 1.48939 0.2339 34.6108 -34.5307
0.24 2.7137 1.74413 0.290561 36.7938 -36.7003
0.255 2.90252 1.98211 0.349304 38.2028 -38.0973
0.27 3.02562 2.1878 0.406791 38.7521 -38.6369
0.285 3.06906 2.34264 0.458466 38.3425 -38.2204
0.3 3.01741 2.42465 0.498335 36.8587 -36.7335
0.315 2.85378 2.4081 0.518709 34.1671 -34.0438
0.33 2.55972 2.26315 0.509937 30.113 -29.9978
0.345 2.11535 1.95563 0.460133 24.5172 -24.4178
0.36 1.49952 1.44689 0.354918 17.1716 -17.0978
0.375 0.690308 0.694024 0.177222 7.83505 -7.79928
0.39 0 0 0 0 0
0.405 0 0 0 0 0
0.42 0 0 0 0 0
0.435 0 0 0 0 0
0.45 0 0 0 0 0
0.465 0 0 0 0 0
0.48 0 0 0 0 0
0.495 0 0 0 0 0
0.51 0 0 0 0 0
0.525 0 0 0 0 0
0.54 0 0 0 0 0
0.555 0 0 0 0 0
0.57 0 0 0 0 0
0.585 0 0 0 0 0
0.6 0 0 0 0 0
0.615 0 0 0 0 0
0.63 0 0 0 0 0
0.645 0 0 0 0 0
0.66 0 0 0 0 0
0.675 0 0 0 0 0
0.69 0 0 0 0 0
0.705 0 0 0 0 0
0.72 0 0 0 0 0
0.735 0 0 0 0 0
0.75 -nan -nan -nan -nan -nan
