#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.007 8.14017 6.49107
0.014 16.2853 12.9502
0.021 21.1372 16.7489
0.028 23.8842 18.8365
0.035 26.2385 20.5603
0.042 28.1871 21.9069
0.049 29.7127 22.8636
0.056 30.794 23.4183
0.063 31.4048 23.5597
0.07 31.5138 23.2771
0.077 31.0836 22.5613
0.084 30.0705 21.4038
0.091 28.4233 19.7979
0.098 26.0821 17.7384
0.105 22.9772 15.2223
0.112 19.0274 12.2489
0.119 14.1385 8.82089
0.126 8.20018 4.94428
0.133 1.0839 0.629693
0.14 0 0
0.147 0 0
0.154 0 0
0.161 0 0
0.168 0 0
0.175 0 0
0.182 0 0
0.189 0 0
0.196 0 0
0.203 0 0
0.21 0 0
0.217 0 0
0.224 0 0
0.231 0 0
0.238 0 0
0.245 0 0
0.252 0 0
0.259 0 0
0.266 0 0
0.273 0 0
0.28 0 0
0.287 0 0
0.294 0 0
0.301 0 0
0.308 0 0
0.315 0 0
0.322 0 0
0.329 0 0
0.336 0 0
0.343 0 0
0.35 -nan -nan
