#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0056 9.62469 5.04037
0.0112 19.3473 10.1008
0.0168 28.6379 14.8821
0.0224 37.3283 19.2754
0.028 44.9679 23.0339
0.0336 51.4639 26.1013
0.0392 54.9534 27.5655
0.0448 54.841 27.1811
0.0504 52.0236 25.4427
0.056 47.5907 22.9253
0.0616 42.3969 20.0739
0.0672 36.6771 17.0309
0.0728 30.9279 14.0484
0.0784 25.2064 11.171
0.084 19.2783 8.31674
0.0896 13.9962 5.85797
0.0952 9.21088 3.72876
0.1008 4.86766 1.90052
0.1064 1.63213 0.612108
0.112 0 0
0.1176 0 0
0.1232 0 0
0.1288 0 0
0.1344 0 0
0.14 0 0
0.1456 0 0
0.1512 0 0
0.1568 0 0
0.1624 0 0
0.168 0 0
0.1736 0 0
0.1792 0 0
0.1848 0 0
0.1904 0 0
0.196 0 0
0.2016 0 0
0.2072 0 0
0.2128 0 0
0.2184 0 0
0.224 0 0
0.2296 0 0
0.2352 0 0
0.2408 0 0
0.2464 0 0
0.252 0 0
0.2576 0 0
0.2632 0 0
0.2688 0 0
0.2744 0 0
0.28 -nan -nan
