#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.001 48.8414 4.3331 59.5296 155.233 -30.0595
0.002 83.9015 14.8295 101.763 265.1 -51.2752
0.003 103.108 27.1856 124.254 322.98 -62.3626
0.004 112.36 39.2643 134.612 348.483 -67.1501
0.005 117.009 50.8288 139.676 359.257 -69.0774
0.006 114.874 59.5135 136.67 348.631 -66.8664
0.007 113.77 68.4531 135.497 341.74 -65.3906
0.008 105.229 71.9288 125.303 312.055 -59.5373
0.009 96.8952 74.1641 115.791 283.925 -54.0176
0.01 87.3283 73.9443 104.927 252.751 -47.9437
0.011 70.4938 65.2949 85.0861 201.062 -38.006
0.012 57.5524 57.96 70.1527 162.091 -30.5416
0.013 35.5035 38.528 43.5975 98.4056 -18.4692
0.014 12.9332 15.0116 15.9749 35.1814 -6.573
0.015 0.476906 0.589342 0.593732 1.27289 -0.236702
0.016 0 0 0 0 0
0.017 0 0 0 0 0
0.018 0 0 0 0 0
0.019 0 0 0 0 0
0.02 0 0 0 0 0
0.021 0 0 0 0 0
0.022 0 0 0 0 0
0.023 0 0 0 0 0
0.024 0 0 0 0 0
0.025 0 0 0 0 0
0.026 0 0 0 0 0
0.027 0 0 0 0 0
0.028 0 0 0 0 0
0.029 0 0 0 0 0
0.03 0 0 0 0 0
0.031 0 0 0 0 0
0.032 0 0 0 0 0
0.033 0 0 0 0 0
0.034 0 0 0 0 0
0.035 0 0 0 0 0
0.036 0 0 0 0 0
0.037 0 0 0 0 0
0.038 0 0 0 0 0
0.039 0 0 0 0 0
0.04 0 0 0 0 0
0.041 0 0 0 0 0
0.042 0 0 0 0 0
0.043 0 0 0 0 0
0.044 0 0 0 0 0
0.045 0 0 0 0 0
0.046 0 0 0 0 0
0.047 0 0 0 0 0
0.048 0 0 0 0 0
0.049 0 0 0 0 0
0.05 -nan -nan -nan -nan -nan
