#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0092 1.878 0.0764828 0.0348301 15.8724 -15.1778
0.0184 3.41917 0.278443 0.0669275 28.5547 -27.295
0.0276 5.11136 0.62427 0.10962 42.1695 -40.292
0.0368 6.83518 1.11288 0.164854 55.5747 -53.0717
0.046 8.93547 1.8184 0.247432 71.7849 -68.5161
0.0552 11.1275 2.71722 0.357229 88.2934 -84.2237
0.0644 13.4018 3.81787 0.500729 105.024 -100.119
0.0736 15.8208 5.15097 0.688048 122.557 -116.756
0.0828 18.2205 6.6742 0.919593 139.541 -132.841
0.092 20.4335 8.3172 1.19123 154.67 -147.13
0.1012 22.0726 9.88381 1.47784 164.925 -156.748
0.1104 22.5927 11.0374 1.72633 166.202 -157.802
0.1196 21.8615 11.571 1.89469 157.918 -149.763
0.1288 20.2045 11.5175 1.97499 143.081 -135.518
0.138 18.0364 11.0173 1.97833 125.167 -118.388
0.1472 15.5602 10.14 1.90595 105.825 -99.9465
0.1564 12.9235 8.95005 1.75984 86.1684 -81.2562
0.1656 10.274 7.53583 1.54887 67.2106 -63.276
0.1748 7.56176 5.8565 1.25689 48.5162 -45.596
0.184 4.87394 3.97497 0.889763 30.647 -28.7477
0.1932 2.73329 2.34183 0.546384 16.9059 -15.8278
0.2024 0.933088 0.838013 0.203562 5.67452 -5.30154
0.2116 0 0 0 0 0
0.2208 0 0 0 0 0
0.23 0 0 0 0 0
0.2392 0 0 0 0 0
0.2484 0 0 0 0 0
0.2576 0 0 0 0 0
0.2668 0 0 0 0 0
0.276 0 0 0 0 0
0.2852 0 0 0 0 0
0.2944 0 0 0 0 0
0.3036 0 0 0 0 0
0.3128 0 0 0 0 0
0.322 0 0 0 0 0
0.3312 0 0 0 0 0
0.3404 0 0 0 0 0
0.3496 0 0 0 0 0
0.3588 0 0 0 0 0
0.368 0 0 0 0 0
0.3772 0 0 0 0 0
0.3864 0 0 0 0 0
0.3956 0 0 0 0 0
0.4048 0 0 0 0 0
0.414 0 0 0 0 0
0.4232 0 0 0 0 0
0.4324 0 0 0 0 0
0.4416 0 0 0 0 0
0.4508 0 0 0 0 0
0.46 -nan -nan -nan -nan -nan
