#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.001 19.3882 1.33621
0.002 38.7767 2.62488
0.003 58.1659 3.81848
0.004 77.556 4.86947
0.005 96.9474 5.73029
0.006 116.34 6.35338
0.007 135.735 6.69117
0.008 155.132 6.69606
0.009 174.532 6.32045
0.01 193.935 5.5167
0.011 158.386 3.58387
0.012 77.3334 1.40897
0.013 0 0
0.014 0 0
0.015 0 0
0.016 0 0
0.017 0 0
0.018 0 0
0.019 0 0
0.02 0 0
0.021 0 0
0.022 0 0
0.023 0 0
0.024 0 0
0.025 0 0
0.026 0 0
0.027 0 0
0.028 0 0
0.029 0 0
0.03 0 0
0.031 0 0
0.032 0 0
0.033 0 0
0.034 0 0
0.035 0 0
0.036 0 0
0.037 0 0
0.038 0 0
0.039 0 0
0.04 0 0
0.041 0 0
0.042 0 0
0.043 0 0
0.044 0 0
0.045 0 0
0.046 0 0
0.047 0 0
0.048 0 0
0.049 0 0
0.05 -nan -nan
