#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0004 73.5011 1.43132
0.0008 124.991 2.64162
0.0012 145.824 3.52903
0.0016 156.544 4.12144
0.002 160.516 4.42071
0.0024 166.438 4.46826
0.0028 145.753 4.21723
0.0032 147.937 3.79353
0.0036 131.091 3.2137
0.004 115.276 2.46141
0.0044 105.328 1.73485
0.0048 70.069 0.939118
0.0052 45.2269 0.300039
0.0056 0.75286 0.00189026
0.006 0 0
0.0064 0 0
0.0068 0 0
0.0072 0 0
0.0076 0 0
0.008 0 0
0.0084 0 0
0.0088 0 0
0.0092 0 0
0.0096 0 0
0.01 0 0
0.0104 0 0
0.0108 0 0
0.0112 0 0
0.0116 0 0
0.012 0 0
0.0124 0 0
0.0128 0 0
0.0132 0 0
0.0136 0 0
0.014 0 0
0.0144 0 0
0.0148 0 0
0.0152 0 0
0.0156 0 0
0.016 0 0
0.0164 0 0
0.0168 0 0
0.0172 0 0
0.0176 0 0
0.018 0 0
0.0184 0 0
0.0188 0 0
0.0192 0 0
0.0196 0 0
0.02 -nan -nan
