#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0044 14.5639 0.664601 2.05777 60.164 -42.0843
0.0088 28.9491 2.6427 4.13754 119.539 -83.5953
0.0132 42.4091 5.80879 6.17174 174.885 -122.239
0.0176 55.0092 10.0507 8.20966 226.494 -158.207
0.022 64.4889 14.7334 9.9148 264.607 -184.644
0.0264 70.4203 19.3125 11.2072 287.558 -200.401
0.0308 71.4942 22.8796 11.8202 289.965 -201.747
0.0352 68.491 25.0542 11.8077 275.504 -191.312
0.0396 62.4797 25.7166 11.2698 248.926 -172.468
0.044 55.1296 25.2188 10.4392 217.357 -150.22
0.0484 47.3251 23.8229 9.43845 184.564 -127.209
0.0528 39.0775 21.4702 8.22853 150.633 -103.515
0.0572 31.426 18.7199 7.00735 119.771 -82.0497
0.0616 23.9398 15.3717 5.66175 90.1536 -61.5515
0.066 16.4979 11.3611 4.14141 61.3149 -41.7072
0.0704 10.7227 7.88828 2.86484 39.3903 -26.6932
0.0748 5.47373 4.28507 1.55632 19.8455 -13.393
0.0792 1.59275 1.32266 0.482358 5.69954 -3.82961
0.0836 0 0 0 0 0
0.088 0 0 0 0 0
0.0924 0 0 0 0 0
0.0968 0 0 0 0 0
0.1012 0 0 0 0 0
0.1056 0 0 0 0 0
0.11 0 0 0 0 0
0.1144 0 0 0 0 0
0.1188 0 0 0 0 0
0.1232 0 0 0 0 0
0.1276 0 0 0 0 0
0.132 0 0 0 0 0
0.1364 0 0 0 0 0
0.1408 0 0 0 0 0
0.1452 0 0 0 0 0
0.1496 0 0 0 0 0
0.154 0 0 0 0 0
0.1584 0 0 0 0 0
0.1628 0 0 0 0 0
0.1672 0 0 0 0 0
0.1716 0 0 0 0 0
0.176 0 0 0 0 0
0.1804 0 0 0 0 0
0.1848 0 0 0 0 0
0.1892 0 0 0 0 0
0.1936 0 0 0 0 0
0.198 0 0 0 0 0
0.2024 0 0 0 0 0
0.2068 0 0 0 0 0
0.2112 0 0 0 0 0
0.2156 0 0 0 0 0
0.22 -nan -nan -nan -nan -nan
