#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0196 0 0
0.0392 0 0
0.0588 0 0
0.0784 0 0
0.098 0 0
0.1176 0 0
0.1372 0 0
0.1568 0 0
0.1764 0 0
0.196 0 0
0.2156 0 0
0.2352 0 0
0.2548 0.168197 0.866196
0.2744 0.382152 1.89892
0.294 0.597269 2.86338
0.3136 0.811111 3.75098
0.3332 1.02057 4.55129
0.3528 1.22168 5.25174
0.3724 1.4094 5.83725
0.392 1.57732 6.28985
0.4116 1.71724 6.58814
0.4312 1.81874 6.70674
0.4508 1.86846 6.61557
0.4704 1.84933 6.27901
0.49 1.73937 5.65498
0.5096 1.51025 4.69374
0.5292 1.12523 3.33656
0.5488 0.53643 1.51419
0.5684 0 0
0.588 0 0
0.6076 0 0
0.6272 0 0
0.6468 0 0
0.6664 0 0
0.686 0 0
0.7056 0 0
0.7252 0 0
0.7448 0 0
0.7644 0 0
0.784 0 0
0.8036 0 0
0.8232 0 0
0.8428 0 0
0.8624 0 0
0.882 0 0
0.9016 0 0
0.9212 0 0
0.9408 0 0
0.9604 0 0
0.98 -nan -nan
