#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0114 0 0 0 0 0
0.0228 0 0 0 0 0
0.0342 0 0 0 0 0
0.0456 1.17901 0.190587 0.0197778 14.1114 -13.9157
0.057 2.40681 0.486193 0.0484618 27.8838 -27.4828
0.0684 3.60613 0.873957 0.0877983 40.5121 -39.9085
0.0798 4.76208 1.34621 0.140033 51.9617 -51.1598
0.0912 5.85921 1.8927 0.206884 62.1895 -61.1958
0.1026 6.8813 2.50043 0.289388 71.1438 -69.9672
0.114 7.81117 3.15343 0.387748 78.7637 -77.4157
0.1254 8.63048 3.83242 0.501138 84.978 -83.4734
0.1368 9.31952 4.51453 0.627501 89.7046 -88.0618
0.1482 9.85699 5.17287 0.76331 92.8495 -91.0909
0.1596 10.2198 5.77608 0.903297 94.3054 -92.4583
0.171 10.3828 6.28783 1.04015 93.9508 -92.0476
0.1824 10.3185 6.66627 1.16414 91.6481 -89.7275
0.1938 9.99719 6.86336 1.26276 87.2419 -85.35
0.2052 9.3862 6.82423 1.32026 80.5571 -78.7485
0.2166 8.45007 6.48641 1.31711 71.3966 -69.736
0.228 7.1503 5.77917 1.22949 59.5385 -58.1027
0.2394 5.4453 4.62269 1.02867 44.7331 -43.6135
0.2508 3.29038 2.92746 0.680322 26.6993 -26.0048
0.2622 0.638008 0.593711 0.143884 5.12017 -4.98157
0.2736 0 0 0 0 0
0.285 0 0 0 0 0
0.2964 0 0 0 0 0
0.3078 0 0 0 0 0
0.3192 0 0 0 0 0
0.3306 0 0 0 0 0
0.342 0 0 0 0 0
0.3534 0 0 0 0 0
0.3648 0 0 0 0 0
0.3762 0 0 0 0 0
0.3876 0 0 0 0 0
0.399 0 0 0 0 0
0.4104 0 0 0 0 0
0.4218 0 0 0 0 0
0.4332 0 0 0 0 0
0.4446 0 0 0 0 0
0.456 0 0 0 0 0
0.4674 0 0 0 0 0
0.4788 0 0 0 0 0
0.4902 0 0 0 0 0
0.5016 0 0 0 0 0
0.513 0 0 0 0 0
0.5244 0 0 0 0 0
0.5358 0 0 0 0 0
0.5472 0 0 0 0 0
0.5586 0 0 0 0 0
0.57 -nan -nan -nan -nan -nan
