#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.009 1.56333 0.0637942 0.032164 13.315 -12.6884
0.018 3.59948 0.293647 0.0769714 30.0275 -28.5972
0.027 5.53721 0.677355 0.127744 45.2797 -43.0951
0.036 7.36072 1.20022 0.188638 59.0447 -56.1574
0.045 9.05372 1.8449 0.263039 71.289 -67.7535
0.054 10.5992 2.59131 0.353419 81.9722 -77.8466
0.063 11.9791 3.41632 0.461179 91.0462 -86.3934
0.072 13.1745 4.29361 0.586477 98.4557 -93.3437
0.081 14.1651 5.19327 0.72803 104.137 -98.6401
0.09 14.929 6.0815 0.882895 108.017 -102.218
0.099 15.4427 6.92021 1.04622 110.015 -104.003
0.108 15.681 7.66652 1.21095 110.038 -103.914
0.117 15.6161 8.27228 1.36751 107.984 -101.859
0.126 15.2184 8.68344 1.50346 103.738 -97.7379
0.135 14.4553 8.83943 1.60301 97.1738 -91.4377
0.144 13.2916 8.6724 1.64661 88.1493 -82.835
0.153 11.689 8.10646 1.61038 76.5084 -71.7935
0.162 9.60581 7.05675 1.46545 62.0775 -58.1636
0.171 6.99694 5.42858 1.17736 44.6646 -41.7807
0.18 3.81352 3.11632 0.705152 24.0567 -22.4644
0.189 0.0028793 0.00247227 0.000583058 0.0179586 -0.0167385
0.198 0 0 0 0 0
0.207 0 0 0 0 0
0.216 0 0 0 0 0
0.225 0 0 0 0 0
0.234 0 0 0 0 0
0.243 0 0 0 0 0
0.252 0 0 0 0 0
0.261 0 0 0 0 0
0.27 0 0 0 0 0
0.279 0 0 0 0 0
0.288 0 0 0 0 0
0.297 0 0 0 0 0
0.306 0 0 0 0 0
0.315 0 0 0 0 0
0.324 0 0 0 0 0
0.333 0 0 0 0 0
0.342 0 0 0 0 0
0.351 0 0 0 0 0
0.36 0 0 0 0 0
0.369 0 0 0 0 0
0.378 0 0 0 0 0
0.387 0 0 0 0 0
0.396 0 0 0 0 0
0.405 0 0 0 0 0
0.414 0 0 0 0 0
0.423 0 0 0 0 0
0.432 0 0 0 0 0
0.441 0 0 0 0 0
0.45 -nan -nan -nan -nan -nan
