#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.003 24.9523 1.34471 8.67882 89.3263 -47.259
0.006 48.2632 5.20147 16.8591 172.477 -91.207
0.009 69.0634 11.1654 24.3162 246.234 -130.117
0.012 84.4677 18.2032 30.0306 299.9 -158.296
0.015 92.1436 24.805 33.1215 325.066 -171.305
0.018 94.6628 30.5622 34.5134 331.58 -174.411
0.021 91.7548 34.5385 34.0146 318.725 -167.281
0.024 87.1173 37.4744 32.9882 300.258 -157.226
0.027 79.7829 38.6157 30.9584 272.738 -142.456
0.03 69.8104 37.5557 27.8345 236.559 -123.215
0.033 57.548 34.0634 23.6158 193.046 -100.234
0.036 44.4104 28.6801 18.7813 147.256 -76.1886
0.039 32.9377 23.0577 14.4015 107.981 -55.6619
0.042 22.2625 16.7947 10.0793 72.0879 -37.01
0.045 12.3799 10.0125 5.80949 39.5403 -20.2101
0.048 5.51766 4.76732 2.69404 17.4053 -8.8567
0.051 0.58214 0.535126 0.295782 1.81037 -0.916672
0.054 0 0 0 0 0
0.057 0 0 0 0 0
0.06 0 0 0 0 0
0.063 0 0 0 0 0
0.066 0 0 0 0 0
0.069 0 0 0 0 0
0.072 0 0 0 0 0
0.075 0 0 0 0 0
0.078 0 0 0 0 0
0.081 0 0 0 0 0
0.084 0 0 0 0 0
0.087 0 0 0 0 0
0.09 0 0 0 0 0
0.093 0 0 0 0 0
0.096 0 0 0 0 0
0.099 0 0 0 0 0
0.102 0 0 0 0 0
0.105 0 0 0 0 0
0.108 0 0 0 0 0
0.111 0 0 0 0 0
0.114 0 0 0 0 0
0.117 0 0 0 0 0
0.12 0 0 0 0 0
0.123 0 0 0 0 0
0.126 0 0 0 0 0
0.129 0 0 0 0 0
0.132 0 0 0 0 0
0.135 0 0 0 0 0
0.138 0 0 0 0 0
0.141 0 0 0 0 0
0.144 0 0 0 0 0
0.147 0 0 0 0 0
0.15 -nan -nan -nan -nan -nan
