#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0136 0 0 0 0 0
0.0272 0 0 0 0 0
0.0408 0 0 0 0 0
0.0544 0.0365741 0.00588954 0.000471075 0.60139 -0.599754
0.068 0.15428 0.031048 0.00251247 2.43704 -2.42967
0.0816 0.323724 0.0781624 0.00664193 4.91616 -4.89976
0.0952 0.577828 0.162748 0.0148069 8.50927 -8.47861
0.1088 0.885972 0.285158 0.0279592 12.6656 -12.6165
0.1224 1.24736 0.45162 0.0477851 17.3155 -17.2435
0.136 1.69518 0.681926 0.0778276 22.9732 -22.8718
0.1496 2.17809 0.963779 0.118328 28.8002 -28.6654
0.1632 2.70936 1.30784 0.172234 35.0143 -34.8411
0.1768 3.2876 1.71924 0.24212 41.6199 -41.4032
0.1904 3.8789 2.18457 0.327957 48.1559 -47.8924
0.204 4.42767 2.67189 0.426265 53.9084 -53.5984
0.2176 4.80056 3.0902 0.522306 57.1688 -56.8215
0.2312 4.876 3.33507 0.595473 56.5597 -56.1941
0.2448 4.63358 3.35579 0.631282 52.1447 -51.7838
0.2584 4.21198 3.22008 0.636774 45.9785 -45.6376
0.272 3.65932 2.945 0.610934 38.7638 -38.4561
0.2856 3.03477 2.56473 0.557082 31.2469 -30.9817
0.2992 2.37588 2.10379 0.477626 23.8268 -23.6109
0.3128 1.70419 1.57789 0.373813 16.6708 -16.5096
0.3264 1.05327 1.01782 0.251228 10.0599 -9.95599
0.34 0.48961 0.492966 0.126598 4.57656 -4.52602
0.3536 0.0927383 0.0971415 0.0259237 0.852792 -0.842748
0.3672 0 0 0 0 0
0.3808 0 0 0 0 0
0.3944 0 0 0 0 0
0.408 0 0 0 0 0
0.4216 0 0 0 0 0
0.4352 0 0 0 0 0
0.4488 0 0 0 0 0
0.4624 0 0 0 0 0
0.476 0 0 0 0 0
0.4896 0 0 0 0 0
0.5032 0 0 0 0 0
0.5168 0 0 0 0 0
0.5304 0 0 0 0 0
0.544 0 0 0 0 0
0.5576 0 0 0 0 0
0.5712 0 0 0 0 0
0.5848 0 0 0 0 0
0.5984 0 0 0 0 0
0.612 0 0 0 0 0
0.6256 0 0 0 0 0
0.6392 0 0 0 0 0
0.6528 0 0 0 0 0
0.6664 0 0 0 0 0
0.68 -nan -nan -nan -nan -nan
