#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0146 0 0 0 0 0
0.0292 0 0 0 0 0
0.0438 0 0 0 0 0
0.0584 0 0 0 0 0
0.073 0.00176303 0.000354528 2.73409e-05 0.033568 -0.0335421
0.0876 0.0913463 0.022038 0.00180104 1.65828 -1.65658
0.1022 0.250313 0.0704409 0.0061931 4.32932 -4.32372
0.1168 0.504087 0.162102 0.0154503 8.40779 -8.3951
0.1314 0.812073 0.293755 0.0303501 13.0615 -13.0388
0.146 1.1857 0.476524 0.0532634 18.4239 -18.3878
0.1606 1.64868 0.728822 0.0878988 24.8954 -24.8418
0.1752 2.15499 1.03921 0.134733 31.6215 -31.547
0.1898 2.71878 1.42033 0.197264 38.8632 -38.7641
0.2044 3.3346 1.87607 0.278174 46.5614 -46.4342
0.219 3.96828 2.39213 0.377422 54.2108 -54.0529
0.2336 4.55855 2.93128 0.490585 60.9485 -60.7595
0.2482 4.95696 3.38684 0.599452 64.6848 -64.4698
0.2628 5.03193 3.64044 0.679507 63.8088 -63.5792
0.2774 4.76725 3.64066 0.714819 58.5157 -58.286
0.292 4.30735 3.46273 0.713606 51.1883 -50.9693
0.3066 3.71074 3.13247 0.676212 42.7463 -42.5476
0.3212 3.01484 2.66645 0.601841 33.7121 -33.5421
0.3358 2.29406 2.12147 0.499822 24.9869 -24.8509
0.3504 1.56898 1.51428 0.371821 16.6908 -16.593
0.365 0.878911 0.883798 0.225836 9.15122 -9.09339
0.3796 0.300161 0.313985 0.0833836 3.06895 -3.04805
0.3942 0 0 0 0 0
0.4088 0 0 0 0 0
0.4234 0 0 0 0 0
0.438 0 0 0 0 0
0.4526 0 0 0 0 0
0.4672 0 0 0 0 0
0.4818 0 0 0 0 0
0.4964 0 0 0 0 0
0.511 0 0 0 0 0
0.5256 0 0 0 0 0
0.5402 0 0 0 0 0
0.5548 0 0 0 0 0
0.5694 0 0 0 0 0
0.584 0 0 0 0 0
0.5986 0 0 0 0 0
0.6132 0 0 0 0 0
0.6278 0 0 0 0 0
0.6424 0 0 0 0 0
0.657 0 0 0 0 0
0.6716 0 0 0 0 0
0.6862 0 0 0 0 0
0.7008 0 0 0 0 0
0.7154 0 0 0 0 0
0.73 -nan -nan -nan -nan -nan
