#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0074 8.28668 0.342538 0.280196 52.594 -47.5062
0.0148 16.5299 1.36679 0.582336 105.133 -94.9602
0.0222 20.3363 2.52153 0.752126 127.836 -115.385
0.0296 23.4013 3.86766 0.926304 145.224 -130.969
0.037 26.1021 5.39141 1.12447 159.952 -144.12
0.0444 28.4115 7.04107 1.34875 171.953 -154.78
0.0518 30.3 8.75993 1.59862 181.151 -162.885
0.0592 31.7361 10.4857 1.87064 187.457 -168.363
0.0666 32.6857 12.1501 2.15809 190.775 -171.132
0.074 33.1118 13.6778 2.45054 190.994 -171.104
0.0814 32.9746 14.9862 2.73343 187.994 -168.179
0.0888 32.2305 15.9839 2.9875 181.638 -162.25
0.0962 30.8323 16.5705 3.1882 171.779 -153.198
0.1036 28.7286 16.6347 3.30499 158.252 -140.893
0.111 25.8637 16.0537 3.30053 140.877 -125.195
0.1184 22.1764 14.6915 3.12973 119.455 -105.951
0.1258 17.6006 12.3976 2.73873 93.7684 -82.9942
0.1332 12.0642 9.00504 2.06365 63.5766 -56.1457
0.1406 5.48885 4.32864 1.02917 28.616 -25.2108
0.148 0 0 0 0 0
0.1554 0 0 0 0 0
0.1628 0 0 0 0 0
0.1702 0 0 0 0 0
0.1776 0 0 0 0 0
0.185 0 0 0 0 0
0.1924 0 0 0 0 0
0.1998 0 0 0 0 0
0.2072 0 0 0 0 0
0.2146 0 0 0 0 0
0.222 0 0 0 0 0
0.2294 0 0 0 0 0
0.2368 0 0 0 0 0
0.2442 0 0 0 0 0
0.2516 0 0 0 0 0
0.259 0 0 0 0 0
0.2664 0 0 0 0 0
0.2738 0 0 0 0 0
0.2812 0 0 0 0 0
0.2886 0 0 0 0 0
0.296 0 0 0 0 0
0.3034 0 0 0 0 0
0.3108 0 0 0 0 0
0.3182 0 0 0 0 0
0.3256 0 0 0 0 0
0.333 0 0 0 0 0
0.3404 0 0 0 0 0
0.3478 0 0 0 0 0
0.3552 0 0 0 0 0
0.3626 0 0 0 0 0
0.37 -nan -nan -nan -nan -nan
