#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0108 0.16285 0.00659237 0.00202504 1.81591 -1.78129
0.0216 0.621401 0.0502966 0.00831316 6.76952 -6.63786
0.0324 1.26969 0.15412 0.0192704 13.5346 -13.266
0.0432 2.02969 0.328424 0.0361026 21.1322 -20.7032
0.054 3.07218 0.621316 0.0654601 31.4348 -30.7842
0.0648 4.16091 1.00967 0.106638 41.7406 -40.8573
0.0756 5.48507 1.55272 0.169052 54.1181 -52.9489
0.0864 6.89958 2.23207 0.254214 66.9619 -65.4835
0.0972 8.38429 3.05139 0.366424 80.0616 -78.2539
0.108 9.95171 4.02435 0.511599 93.5977 -91.436
0.1188 11.5252 5.12696 0.690974 106.823 -104.298
0.1296 12.9617 6.29064 0.89866 118.37 -115.503
0.1404 13.9471 7.33348 1.10912 125.265 -122.149
0.1512 14.1656 8.02185 1.28217 124.746 -121.548
0.162 13.5443 8.2183 1.38558 116.585 -113.495
0.1728 12.4103 8.03272 1.42611 104.313 -101.45
0.1836 10.9814 7.55288 1.40975 90.1565 -87.5921
0.1944 9.33816 6.8014 1.33247 74.9086 -72.6986
0.2052 7.54573 5.80222 1.19118 59.1557 -57.3439
0.216 5.66749 4.58829 0.985527 43.4241 -42.0418
0.2268 3.98229 3.38617 0.759967 29.9157 -28.9265
0.2376 2.36727 2.10947 0.493946 17.4332 -16.8335
0.2484 0.981616 0.914847 0.223197 7.09199 -6.8379
0.2592 0.0624958 0.0608073 0.0154389 0.443917 -0.427341
0.27 0 0 0 0 0
0.2808 0 0 0 0 0
0.2916 0 0 0 0 0
0.3024 0 0 0 0 0
0.3132 0 0 0 0 0
0.324 0 0 0 0 0
0.3348 0 0 0 0 0
0.3456 0 0 0 0 0
0.3564 0 0 0 0 0
0.3672 0 0 0 0 0
0.378 0 0 0 0 0
0.3888 0 0 0 0 0
0.3996 0 0 0 0 0
0.4104 0 0 0 0 0
0.4212 0 0 0 0 0
0.432 0 0 0 0 0
0.4428 0 0 0 0 0
0.4536 0 0 0 0 0
0.4644 0 0 0 0 0
0.4752 0 0 0 0 0
0.486 0 0 0 0 0
0.4968 0 0 0 0 0
0.5076 0 0 0 0 0
0.5184 0 0 0 0 0
0.5292 0 0 0 0 0
0.54 -nan -nan -nan -nan -nan
