#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.005 11.6435 0.512282 1.16869 51.7884 -39.1527
0.01 22.9492 2.01965 2.33685 101.981 -77.0775
0.015 33.8345 4.46749 3.52855 150.164 -113.445
0.02 43.7581 7.7061 4.71327 193.826 -146.339
0.025 52.7149 11.6092 5.91174 232.958 -175.744
0.03 58.7152 15.5221 6.89144 258.34 -194.677
0.035 61.2958 18.9106 7.5657 268.048 -201.709
0.04 59.6355 21.0302 7.76616 258.559 -194.227
0.045 55.0636 21.8472 7.58941 236.232 -177.086
0.05 49.4481 21.8033 7.24041 209.784 -156.9
0.055 43.2698 20.9936 6.75222 181.463 -135.382
0.06 36.8731 19.5256 6.1482 152.826 -113.713
0.065 30.252 17.3646 5.39878 123.847 -91.8855
0.07 23.5492 14.5671 4.50285 95.1623 -70.3834
0.075 17.7369 11.7671 3.64012 70.8099 -52.2027
0.08 11.9228 8.44594 2.62531 46.9542 -34.4924
0.085 6.97702 5.25814 1.64942 27.1156 -19.8445
0.09 3.16384 2.52869 0.80339 12.1404 -8.85013
0.095 0.427444 0.361245 0.116514 1.61811 -1.17458
0.1 0 0 0 0 0
0.105 0 0 0 0 0
0.11 0 0 0 0 0
0.115 0 0 0 0 0
0.12 0 0 0 0 0
0.125 0 0 0 0 0
0.13 0 0 0 0 0
0.135 0 0 0 0 0
0.14 0 0 0 0 0
0.145 0 0 0 0 0
0.15 0 0 0 0 0
0.155 0 0 0 0 0
0.16 0 0 0 0 0
0.165 0 0 0 0 0
0.17 0 0 0 0 0
0.175 0 0 0 0 0
0.18 0 0 0 0 0
0.185 0 0 0 0 0
0.19 0 0 0 0 0
0.195 0 0 0 0 0
0.2 0 0 0 0 0
0.205 0 0 0 0 0
0.21 0 0 0 0 0
0.215 0 0 0 0 0
0.22 0 0 0 0 0
0.225 0 0 0 0 0
0.23 0 0 0 0 0
0.235 0 0 0 0 0
0.24 0 0 0 0 0
0.245 0 0 0 0 0
0.25 -nan -nan -nan -nan -nan
