#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0036 20.3486 4.72588
0.0072 40.6465 9.3914
0.0108 59.1985 13.5966
0.0144 74.3801 16.9624
0.018 84.598 19.1405
0.0216 88.0904 19.7716
0.0252 87.0797 19.3446
0.0288 82.4865 18.0876
0.0324 75.5858 16.302
0.036 65.6281 13.8993
0.0396 54.2631 11.265
0.0432 43.9737 8.90392
0.0468 33.689 6.63362
0.0504 23.7656 4.53519
0.054 15.7395 2.89118
0.0576 8.33902 1.47034
0.0612 2.77868 0.467287
0.0648 0 0
0.0684 0 0
0.072 0 0
0.0756 0 0
0.0792 0 0
0.0828 0 0
0.0864 0 0
0.09 0 0
0.0936 0 0
0.0972 0 0
0.1008 0 0
0.1044 0 0
0.108 0 0
0.1116 0 0
0.1152 0 0
0.1188 0 0
0.1224 0 0
0.126 0 0
0.1296 0 0
0.1332 0 0
0.1368 0 0
0.1404 0 0
0.144 0 0
0.1476 0 0
0.1512 0 0
0.1548 0 0
0.1584 0 0
0.162 0 0
0.1656 0 0
0.1692 0 0
0.1728 0 0
0.1764 0 0
0.18 -nan -nan
