#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0024 31.5702 3.61426
0.0048 61.3079 6.98973
0.0072 84.089 9.58994
0.0096 97.8841 11.1863
0.012 104.569 11.9439
0.0144 103.684 11.8354
0.0168 101.063 11.4138
0.0192 94.5871 10.522
0.0216 86.8786 9.42523
0.024 76.8213 8.07342
0.0264 62.9104 6.38848
0.0288 48.1024 4.69814
0.0312 32.9598 3.09235
0.0336 20.5517 1.82932
0.036 10.3537 0.866881
0.0384 2.70597 0.210962
0.0408 0 0
0.0432 0 0
0.0456 0 0
0.048 0 0
0.0504 0 0
0.0528 0 0
0.0552 0 0
0.0576 0 0
0.06 0 0
0.0624 0 0
0.0648 0 0
0.0672 0 0
0.0696 0 0
0.072 0 0
0.0744 0 0
0.0768 0 0
0.0792 0 0
0.0816 0 0
0.084 0 0
0.0864 0 0
0.0888 0 0
0.0912 0 0
0.0936 0 0
0.096 0 0
0.0984 0 0
0.1008 0 0
0.1032 0 0
0.1056 0 0
0.108 0 0
0.1104 0 0
0.1128 0 0
0.1152 0 0
0.1176 0 0
0.12 -nan -nan
