#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0088 4.39933 5.47865
0.0176 7.6201 9.45513
0.0264 10.5976 13.0831
0.0352 13.3285 16.3474
0.044 15.8064 19.2327
0.0528 18.0225 21.7232
0.0616 19.9645 23.8026
0.0704 21.617 25.4543
0.0792 22.9608 26.6613
0.088 23.9727 27.4061
0.0968 24.6248 27.6711
0.1056 24.8837 27.4382
0.1144 24.7104 26.6894
0.1232 24.0587 25.4066
0.132 22.8743 23.572
0.1408 21.0937 21.1684
0.1496 18.6422 18.1794
0.1584 15.4321 14.5901
0.1672 11.3603 10.3875
0.176 6.30512 5.561
0.1848 0.122534 0.10395
0.1936 0 0
0.2024 0 0
0.2112 0 0
0.22 0 0
0.2288 0 0
0.2376 0 0
0.2464 0 0
0.2552 0 0
0.264 0 0
0.2728 0 0
0.2816 0 0
0.2904 0 0
0.2992 0 0
0.308 0 0
0.3168 0 0
0.3256 0 0
0.3344 0 0
0.3432 0 0
0.352 0 0
0.3608 0 0
0.3696 0 0
0.3784 0 0
0.3872 0 0
0.396 0 0
0.4048 0 0
0.4136 0 0
0.4224 0 0
0.4312 0 0
0.44 -nan -nan
