#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0032 23.035 1.20067 6.99388 83.9251 -46.7331
0.0064 45.2141 4.71427 13.8086 164.565 -91.6023
0.0096 64.8012 10.1357 19.9669 235.311 -130.89
0.0128 80.378 16.7634 25.0635 290.852 -161.618
0.016 88.5664 23.0789 27.9819 318.561 -176.747
0.0192 91.2957 28.5366 29.3191 326.097 -180.601
0.0224 89.1928 32.5136 29.2031 316.061 -174.674
0.0256 84.2991 35.1178 28.2536 296.335 -163.399
0.0288 77.1885 36.1847 26.5813 269.145 -148.039
0.032 67.9036 35.386 24.0999 234.751 -128.771
0.0352 55.856 32.0261 20.4533 191.093 -104.493
0.0384 43.3312 27.1094 16.3998 146.527 -79.8442
0.0416 32.9658 22.3625 12.9462 110.275 -59.8752
0.0448 22.4463 16.4094 9.15352 74.1498 -40.0994
0.048 13.5352 10.6137 5.74632 44.1577 -23.7797
0.0512 6.54236 5.48044 2.8977 21.0759 -11.2994
0.0544 1.37355 1.22456 0.635451 4.3657 -2.32941
0.0576 0 0 0 0 0
0.0608 0 0 0 0 0
0.064 0 0 0 0 0
0.0672 0 0 0 0 0
0.0704 0 0 0 0 0
0.0736 0 0 0 0 0
0.0768 0 0 0 0 0
0.08 0 0 0 0 0
0.0832 0 0 0 0 0
0.0864 0 0 0 0 0
0.0896 0 0 0 0 0
0.0928 0 0 0 0 0
0.096 0 0 0 0 0
0.0992 0 0 0 0 0
0.1024 0 0 0 0 0
0.1056 0 0 0 0 0
0.1088 0 0 0 0 0
0.112 0 0 0 0 0
0.1152 0 0 0 0 0
0.1184 0 0 0 0 0
0.1216 0 0 0 0 0
0.1248 0 0 0 0 0
0.128 0 0 0 0 0
0.1312 0 0 0 0 0
0.1344 0 0 0 0 0
0.1376 0 0 0 0 0
0.1408 0 0 0 0 0
0.144 0 0 0 0 0
0.1472 0 0 0 0 0
0.1504 0 0 0 0 0
0.1536 0 0 0 0 0
0.1568 0 0 0 0 0
0.16 -nan -nan -nan -nan -nan
