#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0058 9.92514 5.5702
0.0116 19.8548 11.1042
0.0174 29.7934 16.5657
0.0232 39.2526 21.6532
0.029 41.598 22.8134
0.0348 43.3249 23.5745
0.0406 44.4087 23.9261
0.0464 44.8188 23.8591
0.0522 44.5183 23.3664
0.058 43.463 22.4426
0.0638 41.6011 21.0844
0.0696 38.8718 19.2912
0.0754 35.2043 17.0649
0.0812 30.5162 14.4106
0.087 24.7123 11.337
0.0928 17.682 7.85718
0.0986 9.29709 3.98893
0.1044 0 0
0.1102 0 0
0.116 0 0
0.1218 0 0
0.1276 0 0
0.1334 0 0
0.1392 0 0
0.145 0 0
0.1508 0 0
0.1566 0 0
0.1624 0 0
0.1682 0 0
0.174 0 0
0.1798 0 0
0.1856 0 0
0.1914 0 0
0.1972 0 0
0.203 0 0
0.2088 0 0
0.2146 0 0
0.2204 0 0
0.2262 0 0
0.232 0 0
0.2378 0 0
0.2436 0 0
0.2494 0 0
0.2552 0 0
0.261 0 0
0.2668 0 0
0.2726 0 0
0.2784 0 0
0.2842 0 0
0.29 -nan -nan
