#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.006 11.196 0.474192 0.663586 56.1658 -46.6221
0.012 22.3437 1.89316 1.35863 112.254 -93.1743
0.018 33.3946 4.24601 2.11628 168.188 -139.586
0.024 43.7629 7.42304 2.92806 220.977 -183.36
0.03 46.6569 9.89063 3.29073 233.48 -193.524
0.036 48.8635 12.4291 3.67009 242.328 -200.616
0.042 50.3453 14.9407 4.06008 247.43 -204.569
0.048 51.0618 17.3202 4.44951 248.684 -205.31
0.054 50.9686 19.4542 4.82158 245.976 -202.756
0.06 50.0175 21.2195 5.15319 239.181 -196.822
0.066 48.1558 22.4827 5.41433 228.161 -187.41
0.072 45.3259 23.0982 5.56718 212.765 -174.419
0.078 41.4648 22.9071 5.56522 192.824 -157.738
0.084 36.5038 21.7352 5.35205 168.157 -137.247
0.09 30.3677 19.3915 4.86018 138.564 -112.817
0.096 22.9742 15.6654 4.00942 103.826 -84.3124
0.102 14.2332 10.3246 2.70519 63.7037 -51.5852
0.108 4.04624 3.11213 0.836356 17.9339 -14.4784
0.114 0 0 0 0 0
0.12 0 0 0 0 0
0.126 0 0 0 0 0
0.132 0 0 0 0 0
0.138 0 0 0 0 0
0.144 0 0 0 0 0
0.15 0 0 0 0 0
0.156 0 0 0 0 0
0.162 0 0 0 0 0
0.168 0 0 0 0 0
0.174 0 0 0 0 0
0.18 0 0 0 0 0
0.186 0 0 0 0 0
0.192 0 0 0 0 0
0.198 0 0 0 0 0
0.204 0 0 0 0 0
0.21 0 0 0 0 0
0.216 0 0 0 0 0
0.222 0 0 0 0 0
0.228 0 0 0 0 0
0.234 0 0 0 0 0
0.24 0 0 0 0 0
0.246 0 0 0 0 0
0.252 0 0 0 0 0
0.258 0 0 0 0 0
0.264 0 0 0 0 0
0.27 0 0 0 0 0
0.276 0 0 0 0 0
0.282 0 0 0 0 0
0.288 0 0 0 0 0
0.294 0 0 0 0 0
0.3 -nan -nan -nan -nan -nan
