#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0018 51.6637 3.681 40.3981 169.858 -57.5895
0.0036 94.9537 13.5094 74.1844 311.035 -105.371
0.0054 125.453 26.7105 97.9359 408.605 -138.251
0.0072 142.584 40.3581 111.268 460.944 -155.698
0.009 147.231 51.9054 114.891 471.561 -158.947
0.0108 148.764 62.767 116.531 472.36 -158.874
0.0126 143.556 70.4702 113.056 451.458 -151.474
0.0144 136.595 76.4884 108.55 425.694 -142.475
0.0162 124.513 78.2895 100.004 384.206 -128.235
0.018 109.873 76.6632 89.451 335.73 -111.733
0.0198 92.1781 70.6793 76.2314 278.805 -92.5023
0.0216 65.4115 54.592 54.8729 195.263 -64.5435
0.0234 42.4095 38.2698 36.1614 124.894 -41.1204
0.0252 20.9898 20.3465 18.1917 60.8663 -19.9514
0.027 5.24931 5.43899 4.63152 14.9779 -4.88661
0.0288 0 0 0 0 0
0.0306 0 0 0 0 0
0.0324 0 0 0 0 0
0.0342 0 0 0 0 0
0.036 0 0 0 0 0
0.0378 0 0 0 0 0
0.0396 0 0 0 0 0
0.0414 0 0 0 0 0
0.0432 0 0 0 0 0
0.045 0 0 0 0 0
0.0468 0 0 0 0 0
0.0486 0 0 0 0 0
0.0504 0 0 0 0 0
0.0522 0 0 0 0 0
0.054 0 0 0 0 0
0.0558 0 0 0 0 0
0.0576 0 0 0 0 0
0.0594 0 0 0 0 0
0.0612 0 0 0 0 0
0.063 0 0 0 0 0
0.0648 0 0 0 0 0
0.0666 0 0 0 0 0
0.0684 0 0 0 0 0
0.0702 0 0 0 0 0
0.072 0 0 0 0 0
0.0738 0 0 0 0 0
0.0756 0 0 0 0 0
0.0774 0 0 0 0 0
0.0792 0 0 0 0 0
0.081 0 0 0 0 0
0.0828 0 0 0 0 0
0.0846 0 0 0 0 0
0.0864 0 0 0 0 0
0.0882 0 0 0 0 0
0.09 -nan -nan -nan -nan -nan
