#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0162 0 0 0 0 0
0.0324 0 0 0 0 0
0.0486 0 0 0 0 0
0.0648 0 0 0 0 0
0.081 0 0 0 0 0
0.0972 0 0 0 0 0
0.1134 0.00539253 0.00151615 0.000128414 0.122605 -0.122599
0.1296 0.0741535 0.0238227 0.00219825 1.58981 -1.58946
0.1458 0.189106 0.0683358 0.00686572 3.83539 -3.83389
0.162 0.35861 0.14397 0.0157121 6.93416 -6.93044
0.1782 0.58296 0.257423 0.0304089 10.8253 -10.8182
0.1944 0.842612 0.405877 0.0516693 15.0157 -15.0039
0.2106 1.17353 0.612364 0.083698 20.2356 -20.2179
0.2268 1.5454 0.868424 0.126939 25.8304 -25.8057
0.243 1.9539 1.17641 0.183236 31.7261 -31.6934
0.2592 2.38991 1.53487 0.253908 37.795 -37.7538
0.2754 2.82598 1.92843 0.337776 43.6053 -43.5555
0.2916 3.19845 2.31108 0.427383 48.1396 -48.0818
0.3078 3.37206 2.57198 0.500798 49.2629 -49.1992
0.324 3.29086 2.64222 0.540357 46.4242 -46.3579
0.3402 3.03052 2.55494 0.547609 41.2459 -41.1807
0.3564 2.65107 2.34159 0.524972 34.8638 -34.803
0.3726 2.18873 2.02124 0.473159 27.8789 -27.8257
0.3888 1.68064 1.61969 0.395254 20.8044 -20.7612
0.405 1.15496 1.1596 0.294546 13.9398 -13.9083
0.4212 0.649012 0.677805 0.178953 7.66273 -7.64401
0.4374 0.223263 0.24219 0.0663788 2.59164 -2.58478
0.4536 0 0 0 0 0
0.4698 0 0 0 0 0
0.486 0 0 0 0 0
0.5022 0 0 0 0 0
0.5184 0 0 0 0 0
0.5346 0 0 0 0 0
0.5508 0 0 0 0 0
0.567 0 0 0 0 0
0.5832 0 0 0 0 0
0.5994 0 0 0 0 0
0.6156 0 0 0 0 0
0.6318 0 0 0 0 0
0.648 0 0 0 0 0
0.6642 0 0 0 0 0
0.6804 0 0 0 0 0
0.6966 0 0 0 0 0
0.7128 0 0 0 0 0
0.729 0 0 0 0 0
0.7452 0 0 0 0 0
0.7614 0 0 0 0 0
0.7776 0 0 0 0 0
0.7938 0 0 0 0 0
0.81 -nan -nan -nan -nan -nan
