#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0078 3.24303 0.133383 0.0928912 21.5671 -19.7903
0.0156 6.29489 0.517782 0.18775 41.6993 -38.2541
0.0234 9.49812 1.17197 0.303428 62.7911 -57.5888
0.0312 12.2804 2.0203 0.427361 80.6759 -73.9556
0.039 14.8601 3.05578 0.571592 96.8223 -88.7002
0.0468 17.503 4.31916 0.752681 113.096 -103.535
0.0546 20.1017 5.78752 0.973134 128.776 -117.795
0.0624 22.5688 7.42686 1.23433 143.319 -130.982
0.0702 24.6173 9.11486 1.52212 154.85 -141.38
0.078 25.5746 10.5228 1.78456 158.997 -144.997
0.0858 25.2299 11.4202 1.98134 154.671 -140.861
0.0936 23.643 11.6758 2.08279 142.606 -129.673
0.1014 21.4607 11.4828 2.11442 127.28 -115.544
0.1092 18.8974 10.8911 2.07574 110.173 -99.8357
0.117 16.1176 9.95499 1.96731 92.3623 -83.5368
0.1248 13.1755 8.68301 1.78098 74.1877 -66.9619
0.1326 10.1884 7.13671 1.52004 56.3538 -50.7539
0.1404 7.52671 5.58524 1.23591 40.9557 -36.8026
0.1482 4.91633 3.85299 0.885466 26.2863 -23.5625
0.156 2.58886 2.13706 0.509872 13.5953 -12.1542
0.1638 0.887897 0.77021 0.190763 4.58824 -4.09063
0.1716 0 0 0 0 0
0.1794 0 0 0 0 0
0.1872 0 0 0 0 0
0.195 0 0 0 0 0
0.2028 0 0 0 0 0
0.2106 0 0 0 0 0
0.2184 0 0 0 0 0
0.2262 0 0 0 0 0
0.234 0 0 0 0 0
0.2418 0 0 0 0 0
0.2496 0 0 0 0 0
0.2574 0 0 0 0 0
0.2652 0 0 0 0 0
0.273 0 0 0 0 0
0.2808 0 0 0 0 0
0.2886 0 0 0 0 0
0.2964 0 0 0 0 0
0.3042 0 0 0 0 0
0.312 0 0 0 0 0
0.3198 0 0 0 0 0
0.3276 0 0 0 0 0
0.3354 0 0 0 0 0
0.3432 0 0 0 0 0
0.351 0 0 0 0 0
0.3588 0 0 0 0 0
0.3666 0 0 0 0 0
0.3744 0 0 0 0 0
0.3822 0 0 0 0 0
0.39 -nan -nan -nan -nan -nan
