#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0198 0 0 0 0 0
0.0396 0 0 0 0 0
0.0594 0 0 0 0 0
0.0792 0 0 0 0 0
0.099 0 0 0 0 0
0.1188 0 0 0 0 0
0.1386 0 0 0 0 0
0.1584 0 0 0 0 0
0.1782 0 0 0 0 0
0.198 0 0 0 0 0
0.2178 0.00819032 0.00361225 0.000416692 0.253385 -0.252625
0.2376 0.0338623 0.01629 0.00203006 0.965507 -0.962617
0.2574 0.0757558 0.0394766 0.00529266 2.01387 -2.0079
0.2772 0.132836 0.0745396 0.0107059 3.30196 -3.29229
0.297 0.215891 0.129793 0.0198996 5.10996 -5.09543
0.3168 0.316948 0.203245 0.0331417 7.15889 -7.13921
0.3366 0.436766 0.297579 0.0514385 9.44918 -9.42431
0.3564 0.576638 0.415987 0.0759999 12.0194 -11.9895
0.3762 0.732765 0.557993 0.107456 14.7892 -14.7549
0.396 0.892873 0.715719 0.144919 17.4955 -17.4581
0.4158 1.03296 0.869445 0.184672 19.6516 -19.6136
0.4356 1.09864 0.968785 0.215383 20.1503 -20.115
0.4554 1.06715 0.983809 0.228481 18.7369 -18.7071
0.4752 0.969019 0.932205 0.225758 16.291 -16.268
0.495 0.829349 0.831123 0.209555 13.4132 -13.3968
0.5148 0.655828 0.683565 0.179173 10.2466 -10.2362
0.5346 0.463706 0.501952 0.136591 7.03296 -7.02738
0.5544 0.272298 0.30571 0.0862564 4.03313 -4.03089
0.5742 0.107674 0.125224 0.0365925 1.57157 -1.5711
0.594 0.00266326 0.00320485 0.000968905 0.0386782 -0.0386773
0.6138 0 0 0 0 0
0.6336 0 0 0 0 0
0.6534 0 0 0 0 0
0.6732 0 0 0 0 0
0.693 0 0 0 0 0
0.7128 0 0 0 0 0
0.7326 0 0 0 0 0
0.7524 0 0 0 0 0
0.7722 0 0 0 0 0
0.792 0 0 0 0 0
0.8118 0 0 0 0 0
0.8316 0 0 0 0 0
0.8514 0 0 0 0 0
0.8712 0 0 0 0 0
0.891 0 0 0 0 0
0.9108 0 0 0 0 0
0.9306 0 0 0 0 0
0.9504 0 0 0 0 0
0.9702 0 0 0 0 0
0.99 -nan -nan -nan -nan -nan
